Date,Open,High,Low,Close,Volume,Adj. Close
2017-12-21,16588.36,17281.17,15317.0,15550.0,22688.3734233,15550.0
2017-12-22,15550.0,15855.0,11159.93,13340.0,51126.9781231,13340.0
2017-12-23,13340.0,15756.22,12305.47,14878.87,30036.156264,14878.87
2017-12-24,14876.86,15599.64,12488.0,13388.99,20188.7380886,13388.99
2017-12-25,13383.01,14650.0,12622.0,13805.0,12988.4993682,13805.0
2017-12-26,13805.0,15914.38,13555.01,15763.03,13313.7085325,15763.03
2017-12-27,15770.0,16480.52,15066.29,15296.0,14313.695852,15296.0
2017-12-28,15295.98,15483.22,13500.0,14260.72,18007.9533968,14260.72
2017-12-29,14258.6,15111.0,13523.03,14533.11,14133.3673346,14533.11
2017-12-30,14533.11,14869.1,12244.19,12695.24,20664.8481499,12695.24
2017-12-31,12673.81,13462.82,12050.0,13301.75,12948.0659697,13301.75
2018-01-01,13351.01,14296.06,12801.38,13276.78,9268.96169026,13276.78
2018-01-02,13276.0,14073.74,12910.58,13714.88,10700.1866846,13714.88
2018-01-03,13714.82,15500.0,13645.29,15133.59,15519.8862149,15133.59
2018-01-04,15126.29,15430.27,14192.37,14551.29,13836.3251093,14551.29
2018-01-05,14551.36,16189.0,14401.74,15969.11,15069.0739218,15969.11
2018-01-06,15981.21,17200.0,15981.21,16592.53,13874.5250913,16592.53
2018-01-07,16592.53,17234.99,16311.0,16443.0,7060.55266442,16443.0
2018-01-08,16427.63,16521.66,13900.0,14500.0,16530.2830426,14500.0
2018-01-09,14500.0,15367.18,14123.97,14700.0,13566.0674184,14700.0
2018-01-10,14690.0,14988.72,13412.0,14406.94,18316.1887665,14406.94
2018-01-11,14406.94,14973.07,12800.0,13969.0,19359.2624098,13969.0
2018-01-12,13969.0,14161.75,12807.27,13698.54,14680.5205711,13698.54
2018-01-13,13698.45,14619.1,13395.76,14266.13,9336.08514959,14266.13
2018-01-14,14266.13,14400.0,13072.22,13229.05,7375.02405669,13229.05
2018-01-15,13222.98,14394.36,13072.23,14098.0,8100.50202497,14098.0
2018-01-16,14098.0,14185.25,11191.59,12313.29,25973.4552292,12313.29
2018-01-17,12313.29,12409.22,9222.0,9557.62,42606.7753503,9557.62
2018-01-18,9538.55,12146.0,9526.11,12070.0,29571.1163628,12070.0
2018-01-19,12074.85,12074.85,11054.84,11559.26,16488.9054979,11559.26
2018-01-20,11559.26,12823.03,11025.18,12569.4,11852.162662,12569.4
2018-01-21,12539.76,13052.12,11589.73,11589.73,10172.5382434,11589.73
2018-01-22,11589.73,11910.78,10330.01,10481.08,14476.277161,10481.08
2018-01-23,10481.08,10994.56,9927.54,10774.61,18537.2256767,10774.61
2018-01-24,10765.0,11500.0,10488.13,11069.93,13797.971702,11069.93
2018-01-25,11072.0,11741.82,10890.0,10952.06,11179.0585492,10952.06
2018-01-26,10962.05,11635.0,10263.32,11043.08,14593.2356644,11043.08
2018-01-27,11049.98,11525.0,10780.18,11500.01,9411.42762484,11500.01
2018-01-28,11500.99,11989.15,11332.29,11583.63,11400.4200173,11583.63
2018-01-29,11583.63,11820.01,11037.77,11288.74,9857.53615155,11288.74
2018-01-30,11288.75,11305.0,10178.54,10292.23,13345.6608909,10292.23
2018-01-31,10270.72,10451.4,9514.96,9945.92,19600.7995165,9945.92
2018-02-01,9962.79,10187.56,9022.46,9216.99,17000.2278877,9216.99
2018-02-02,9216.99,9234.1,7625.25,8973.35,48545.8146041,8973.35
2018-02-03,9000.77,9443.96,8170.71,9208.11,20739.3101093,9208.11
2018-02-04,9207.54,9491.2,8294.04,8372.37,13535.9778332,8372.37
2018-02-05,8374.07,8560.0,7141.0,7326.59,32890.3587153,7326.59
2018-02-06,7349.9,7486.98,5920.72,7308.01,72049.1740266,7308.01
2018-02-07,7329.31,8649.0,6800.0,8198.0,44776.1983729,8198.0
2018-02-08,8217.33,8644.36,7543.27,8216.18,23857.8436725,8216.18
2018-02-09,8207.73,8489.98,7753.32,8331.82,21124.1016012,8331.82
2018-02-10,8331.8,9090.8,8296.31,8373.9,16881.4652832,8373.9
2018-02-11,8359.0,8589.1,7820.0,8414.26,13262.5764139,8414.26
2018-02-12,8425.0,8850.0,8026.0,8655.79,13767.4566078,8655.79
2018-02-13,8666.5,8995.0,8360.13,8503.18,13724.0405662,8503.18
2018-02-14,8503.13,9349.99,8461.38,9342.99,14487.8169586,9342.99
2018-02-15,9342.99,9977.0,9188.1,9851.73,18677.3254298,9851.73
2018-02-16,9834.89,10300.0,9707.51,10033.95,16714.0835579,10033.95
2018-02-17,10049.23,10870.35,9902.78,10748.58,12814.5057858,10748.58
2018-02-18,10748.36,11300.0,10153.15,10719.71,17704.2712862,10719.71
2018-02-19,10719.72,11218.03,10307.51,11170.01,11387.0121276,11170.01
2018-02-20,11170.1,11645.67,10901.65,11522.56,13083.2091459,11522.56
2018-02-21,11522.56,11780.0,10432.75,10598.97,22261.9039157,10598.97
2018-02-22,10581.05,10935.0,9775.92,10021.84,20507.6989372,10021.84
2018-02-23,10021.84,10405.3,9600.0,10324.11,16411.8392914,10324.11
2018-02-24,10315.0,10540.63,9533.0,9750.0,14772.8409355,9750.0
2018-02-25,9738.93,9883.41,9260.0,9398.21,11082.1571675,9398.21
2018-02-26,9398.67,10345.0,9304.95,10243.56,13754.6595159,10243.56
2018-02-27,10246.01,10850.0,10130.8,10576.01,13849.3030679,10576.01
2018-02-28,10578.37,11064.75,10364.78,10496.24,10171.1273981,10496.24
2018-03-01,10510.99,10832.15,10223.41,10718.11,8539.7803859,10718.11
2018-03-02,10713.87,11175.0,10692.32,10863.99,10325.421615,10863.99
2018-03-03,10860.1,11482.03,10779.5,11456.43,7961.10799305,11456.43
2018-03-04,11458.31,11503.24,11054.91,11129.0,4909.25371002,11129.0
2018-03-05,11125.0,11618.7,11097.5,11505.01,9807.58859543,11505.01
2018-03-06,11500.3,11688.0,10800.0,10971.18,12868.1560253,10971.18
2018-03-07,10971.17,10995.0,10417.0,10655.0,14123.2506143,10655.0
2018-03-08,10655.0,10685.0,9450.0,9936.85,30907.5671759,9936.85
2018-03-09,9934.24,9940.95,8366.0,8975.01,30838.9979538,8975.01
2018-03-10,8975.01,9514.96,8600.0,9356.03,14343.0158583,9356.03
2018-03-11,9354.71,9430.99,8450.0,9100.0,16094.9305026,9100.0
2018-03-12,9100.0,9892.0,9098.96,9193.31,17058.7360774,9193.31
2018-03-13,9185.77,9482.79,8742.07,9101.1,20325.7292942,9101.1
2018-03-14,9081.06,9356.14,8595.0,8742.72,14172.3199495,8742.72
2018-03-15,8737.5,8742.71,7682.0,8103.03,25031.6583575,8103.03
2018-03-16,8102.99,8613.06,7914.08,8554.04,15748.1387115,8554.04
2018-03-17,8554.42,8595.46,7860.36,7897.82,13015.3498923,7897.82
2018-03-18,7903.98,8091.64,7325.37,7387.73,15134.3661011,7387.73
2018-03-19,7378.96,8718.74,7326.0,8572.04,22040.508977,8572.04
2018-03-20,8579.46,8655.45,8232.14,8538.4,13505.9184514,8538.4
2018-03-21,8540.07,9188.1,8530.23,9045.91,12876.8460537,9045.91
2018-03-22,9045.0,9099.59,8503.52,8612.12,14032.152538,8612.12
2018-03-23,8610.0,8766.03,8265.0,8631.62,13508.5018582,8631.62
2018-03-24,8631.62,9020.0,8552.55,8954.99,9780.97886462,8954.99
2018-03-25,8955.28,8972.2,8368.63,8479.79,9338.94338675,8479.79
2018-03-26,8477.2,8680.0,8019.42,8084.65,15703.8422592,8084.65
2018-03-27,8080.0,8273.36,7742.11,8057.89,14594.9853251,8057.89
2018-03-28,8057.89,8126.4,7723.03,7867.14,9735.82850105,7867.14
2018-03-29,7867.14,8000.0,7330.0,7468.0,13711.5482056,7468.0
2018-03-30,7483.25,7562.13,6550.0,6780.05,33121.8677808,6780.05
2018-03-31,6787.49,7231.73,6591.79,7040.95,14942.387046,7040.95
2018-04-01,7042.44,7179.17,6429.23,6429.36,13792.1305782,6429.36
2018-04-02,6429.36,7106.5,6427.16,7021.61,17337.5318932,7021.61
2018-04-03,7028.8,7444.66,6894.57,7385.45,15979.3232948,7385.45
2018-04-04,7382.38,7506.84,6766.76,6785.7,14678.0977084,6785.7
2018-04-05,6779.32,6928.7,6578.95,6749.06,13248.9088667,6749.06
2018-04-06,6750.72,6850.0,6510.0,6603.09,10067.5684787,6603.09
2018-04-07,6603.09,7029.12,6539.69,7004.3,7649.16190749,7004.3
2018-04-08,7004.3,7104.52,6863.0,7045.91,4965.54299172,7045.91
2018-04-09,7042.72,7175.83,6660.0,6722.24,8538.76752532,6722.24
2018-04-10,6728.77,6868.81,6611.49,6821.48,7367.04652055,6821.48
2018-04-11,6821.48,6984.92,6779.44,6942.75,5557.22201029,6942.75
2018-04-12,6940.0,8069.34,6758.45,7626.76,16385.5539661,7626.76
2018-04-13,7626.76,8239.33,7570.05,8140.94,19507.9795734,8140.94
2018-04-14,8140.94,8232.14,7805.0,7973.04,12343.4925712,7973.04
2018-04-15,7968.81,8417.0,7929.88,8278.21,7605.72804043,8278.21
2018-04-16,8276.4,8424.99,7905.0,7974.94,10671.1087888,7974.94
2018-04-17,7969.48,8160.85,7938.78,8075.33,7235.48753043,8075.33
2018-04-18,8083.54,8170.99,7806.81,7995.11,9441.34975307,7995.11
2018-04-19,8000.66,8282.0,7995.11,8228.55,10405.9566911,8228.55
2018-04-20,8228.99,8567.68,8200.01,8463.15,13554.105282,8463.15
2018-04-21,8469.46,9023.4,8453.5,8822.66,18074.1441449,8822.66
2018-04-22,8825.99,9036.52,8718.74,8940.71,8603.57462183,8940.71
2018-04-23,8933.19,9021.79,8760.0,8904.96,9899.37936971,8904.96
2018-04-24,8904.96,9413.0,8794.67,9364.2,17131.4833046,9364.2
2018-04-25,9362.24,9755.53,8751.0,8961.29,31854.5904418,8961.29
2018-04-26,8964.9,9175.0,8647.29,8809.27,21917.0240326,8809.27
2018-04-27,8805.54,9387.82,8773.95,9230.0,12898.7621322,9230.0
2018-04-28,9234.52,9425.0,8854.47,9350.0,16501.8891905,9350.0
2018-04-29,9353.82,9538.75,9180.0,9324.92,12877.7248852,9324.92
2018-04-30,9327.98,9443.96,9111.0,9290.01,7026.60634725,9290.01
2018-05-01,9290.71,9355.42,8815.91,8921.37,12650.7014912,8921.37
2018-05-02,8908.39,9188.1,8902.07,9144.29,10194.9077875,9144.29
2018-05-03,9144.97,9480.0,9051.48,9417.03,9499.42201815,9417.03
2018-05-04,9419.9,9799.99,9408.3,9600.0,10660.5170747,9600.0
2018-05-05,9603.56,9948.98,9562.6,9874.48,6178.1896158,9874.48
2018-05-06,9874.36,9918.41,9375.0,9463.2,9111.63934567,9463.2
2018-05-07,9461.78,9634.5,9175.0,9349.0,11808.2658828,9349.0
2018-05-08,9349.0,9450.0,9015.0,9178.79,11889.7236974,9178.79
2018-05-09,9174.73,9328.09,8974.62,9272.3,11502.2391753,9272.3
2018-05-10,9272.3,9393.0,9179.98,9326.72,9064.22211259,9326.72
2018-05-11,9326.72,9365.0,8503.74,8582.33,21300.3392189,8582.33
2018-05-12,8582.61,8684.3,8208.81,8362.69,16648.6236309,8362.69
2018-05-13,8361.97,8644.03,8264.98,8618.15,9542.27294324,8618.15
2018-05-14,8613.68,8828.27,8286.57,8793.42,17761.581528,8793.42
2018-05-15,8785.6,8900.9,8467.42,8520.3,13680.4032546,8520.3
2018-05-16,8527.81,8589.1,8100.01,8285.8,13396.6095836,8285.8
2018-05-17,8277.76,8500.0,8191.14,8306.39,8278.1020307,8306.39
2018-05-18,8298.0,8328.23,7929.53,8117.09,8440.50625804,8117.09
2018-05-19,8117.14,8395.0,8088.46,8310.0,4579.25969054,8310.0
2018-05-20,8301.16,8377.29,8170.71,8377.2,4194.89896302,8377.2
2018-05-21,8377.28,8590.0,8358.17,8409.42,6646.45351899,8409.42
2018-05-22,8419.03,8455.0,8119.38,8232.8,7391.79374477,8232.8
2018-05-23,8222.02,8259.95,7676.27,7710.02,12114.9828847,7710.02
2018-05-24,7714.9,7733.99,7267.24,7566.92,17676.8700471,7566.92
2018-05-25,7567.93,7661.07,7328.13,7500.0,10466.7961908,7500.0
2018-05-26,7500.01,7622.87,7360.5,7534.58,4897.95077864,7534.58
2018-05-27,7534.58,7614.9,7213.09,7337.99,3791.64940817,7337.99
2018-05-28,7345.63,7445.0,7170.0,7244.95,5359.56286882,7244.95
2018-05-29,7244.43,7484.39,7026.9,7425.0,10506.7105668,7425.0
2018-05-30,7424.99,7559.0,7305.0,7336.6,9164.4921817,7336.6
2018-05-31,7335.41,7599.99,7273.89,7553.33,7055.99287634,7553.33
2018-06-01,7558.05,7620.01,7348.45,7436.55,8072.42568196,7436.55
2018-06-02,7436.5,7700.0,7388.32,7620.52,4644.22054211,7620.52
2018-06-03,7620.5,7790.69,7581.03,7716.82,3972.089334,7716.82
2018-06-04,7716.36,7764.44,7456.06,7505.0,6760.60392444,7505.0
2018-06-05,7505.1,7570.99,7360.0,7570.99,8064.99834322,7570.99
2018-06-06,7570.99,7685.0,7537.12,7651.28,7524.82141865,7651.28
2018-06-07,7651.17,7750.0,7482.61,7686.16,8906.45387414,7686.16
2018-06-08,7686.99,7733.99,7542.0,7637.45,5333.26910159,7637.45
2018-06-09,7637.45,7686.45,7575.0,7621.45,2577.71783203,7621.45
2018-06-10,7621.57,7636.59,7175.83,7246.69,5946.58688971,7246.69
2018-06-11,7244.34,7254.55,6627.7,6713.95,18312.7272625,6713.95
2018-06-12,6704.91,6919.97,6680.0,6764.71,6990.08517161,6764.71
2018-06-13,6765.79,6770.15,6351.0,6386.87,15739.2592957,6386.87
2018-06-14,6386.86,6549.0,6120.0,6356.53,17668.0778234,6356.53
2018-06-15,6356.3,6708.1,6348.66,6530.0,10017.0570086,6530.0
2018-06-16,6542.5,6624.79,6333.63,6364.7,3947.45407454,6364.7
2018-06-17,6364.99,6575.35,6336.37,6514.55,3098.96586176,6514.55
2018-06-18,6523.92,6553.61,6381.25,6465.99,4275.00575067,6465.99
2018-06-19,6465.99,6841.81,6457.39,6747.57,6660.78777134,6747.57
2018-06-20,6747.57,6783.02,6558.95,6761.01,5280.11775173,6761.01
2018-06-21,6761.01,6809.26,6677.85,6722.91,4822.58890818,6722.91
2018-06-22,6721.7,6754.16,6085.59,6159.71,14220.3786589,6159.71
2018-06-23,6158.6,6250.0,5940.0,6117.98,9084.06738845,6117.98
2018-06-24,6117.98,6261.0,5780.0,5788.72,8998.69177662,5788.72
2018-06-25,5789.74,6365.34,5780.0,6289.31,11387.9198949,6289.31
2018-06-26,6297.96,6324.99,6120.0,6188.0,6264.17545674,6188.0
2018-06-27,6193.1,6264.0,5985.0,6105.85,9176.55861381,6105.85
2018-06-28,6104.99,6181.11,6060.0,6091.2,5445.84039155,6091.2
2018-06-29,6096.91,6112.42,5774.72,5896.02,12707.9535109,5896.02
2018-06-30,5900.8,6510.0,5861.57,6372.83,10035.1638641,6372.83
2018-07-01,6370.0,6438.55,6259.34,6315.68,4308.93224154,6315.68
2018-07-02,6318.28,6664.0,6270.69,6610.94,8109.41316221,6610.94
2018-07-03,6616.98,6667.57,6533.0,6582.15,5426.16310732,6582.15
2018-07-04,6583.14,6792.28,6413.2,6684.41,7501.6931733,6684.41
2018-07-05,6682.22,6700.0,6510.0,6605.64,6976.7054683,6605.64
2018-07-06,6604.11,6640.68,6445.31,6562.87,6120.44537479,6562.87
2018-07-07,6565.67,6630.24,6510.0,6565.13,4323.23992992,6565.13
2018-07-08,6566.69,6820.0,6510.0,6748.21,5624.37784232,6748.21
2018-07-09,6739.14,6769.34,6662.88,6715.99,6577.73925066,6715.99
2018-07-10,6721.79,6814.72,6298.95,6385.0,9080.93626528,6385.0
2018-07-11,6386.19,6410.18,6270.84,6361.51,6694.675695,6361.51
2018-07-12,6362.04,6381.25,6085.59,6169.51,7537.03884283,6169.51
2018-07-13,6168.44,6286.36,6072.0,6259.88,5814.24630499,6259.88
2018-07-14,6259.88,6337.25,6121.01,6239.99,3778.12781694,6239.99
2018-07-15,6239.55,6384.47,6200.01,6372.36,3712.00981578,6372.36
2018-07-16,6374.58,6667.0,6333.63,6623.44,6804.81059755,6623.44
2018-07-17,6628.12,6789.0,6610.63,6779.23,8238.18921867,6779.23
2018-07-18,6778.18,7546.68,6733.51,7422.88,16239.9310072,7422.88
2018-07-19,7417.81,7599.98,7239.15,7391.83,11012.2930192,7391.83
2018-07-20,7391.83,7570.9,7338.91,7471.67,8133.63122127,7471.67
2018-07-21,7471.46,7696.88,7212.0,7390.67,7663.36226267,7390.67
2018-07-22,7389.98,7551.94,7336.15,7526.63,3463.29095285,7526.63
2018-07-23,7526.64,7786.92,7338.91,7716.45,10958.4955366,7716.45
2018-07-24,7719.99,8356.4,7638.03,8187.78,18282.8658873,8187.78
2018-07-25,8186.11,8496.96,8049.22,8126.45,12165.6447063,8126.45
2018-07-26,8121.57,8314.77,8069.94,8203.41,6168.24961856,8203.41
2018-07-27,8203.41,8287.84,7798.48,8152.0,10499.5912611,8152.0
2018-07-28,8149.99,8274.98,8051.43,8121.84,4759.10074668,8121.84
2018-07-29,8121.84,8299.99,8109.74,8227.6,3895.05617869,8227.6
2018-07-30,8227.22,8295.0,8069.34,8117.89,7207.20763344,8117.89
2018-07-31,8117.18,8198.69,7657.13,7754.61,13813.0226399,7754.61
2018-08-01,7749.22,7833.79,7451.0,7604.52,11538.6837426,7604.52
2018-08-02,7602.38,7709.98,7440.0,7523.84,7153.29340415,7523.84
2018-08-03,7523.21,7593.58,7286.41,7480.36,8457.80581669,7480.36
2018-08-04,7480.36,7542.92,6955.0,6978.51,7689.96371363,6978.51
2018-08-05,6972.76,7086.8,6888.88,7002.12,6332.94088858,7002.12
2018-08-06,6997.62,7157.93,6843.35,6970.8,5712.30177266,6970.8
2018-08-07,6970.8,7155.0,6835.06,7112.21,7566.56174905,7112.21
2018-08-08,7112.21,7140.0,6390.99,6483.01,13982.0745198,6483.01
2018-08-09,6483.01,6550.0,6121.0,6447.24,13613.497457,6447.24
2018-08-10,6449.99,6627.0,6295.73,6451.22,9946.92169746,6451.22
2018-08-11,6451.22,6460.0,5995.75,6114.99,9925.75408267,6114.99
2018-08-12,6115.0,6494.13,6077.54,6315.52,7272.98280704,6315.52
2018-08-13,6309.87,6544.37,6208.37,6293.48,8663.2695118,6293.48
2018-08-14,6293.89,6327.72,5880.0,6033.0,13787.2681992,6033.0
2018-08-15,6032.83,6493.77,5995.0,6446.14,10807.8903705,6446.14
2018-08-16,6446.14,6628.5,6208.37,6410.67,10227.3568427,6410.67
2018-08-17,6409.38,6562.0,6223.92,6483.89,7026.19305848,6483.89
2018-08-18,6481.79,6615.0,6306.02,6362.23,4352.67008614,6362.23
2018-08-19,6362.23,6470.0,6303.0,6409.39,2775.01338878,6409.39
2018-08-20,6409.39,6545.0,6333.63,6427.41,3590.05213443,6427.41
2018-08-21,6427.4,6505.07,6223.9,6423.05,7530.84099723,6423.05
2018-08-22,6423.38,6906.81,6368.16,6450.0,8539.08762188,6450.0
2018-08-23,6448.0,6495.0,6250.0,6438.38,8115.06562021,6438.38
2018-08-24,6438.38,6575.99,6353.77,6503.51,5341.28194099,6503.51
2018-08-25,6505.25,6800.0,6498.05,6736.85,6389.61562164,6736.85
2018-08-26,6735.85,6775.34,6558.95,6677.63,3897.05095273,6677.63
2018-08-27,6677.63,6775.34,6624.79,6749.14,4637.17321353,6749.14
2018-08-28,6749.05,7090.0,6705.3,7040.6,8283.89612924,7040.6
2018-08-29,7043.93,7125.28,6890.0,6972.37,6145.53281683,6972.37
2018-08-30,6975.26,7062.73,6810.0,6859.02,6224.97843555,6859.02
2018-08-31,6855.49,7018.15,6792.85,6950.41,5912.15006619,6950.41
2018-09-01,6950.89,7230.0,6943.03,7165.69,4390.0670363,7165.69
2018-09-02,7165.97,7334.5,7130.63,7217.49,4613.03007722,7217.49
2018-09-03,7217.99,7325.99,7184.0,7282.52,2830.97177222,7282.52
2018-09-04,7282.52,7411.85,7231.0,7368.92,4133.12494255,7368.92
2018-09-05,7373.0,7408.0,6892.69,6983.54,9265.61692386,6983.54
2018-09-06,6983.9,6992.47,6253.29,6409.5,16017.5798786,6409.5
2018-09-07,6409.5,6525.0,6322.0,6374.26,7820.79469044,6374.26
2018-09-08,6372.99,6480.58,6350.09,6429.14,3191.9691633,6429.14
2018-09-09,6429.14,6451.51,6094.38,6363.36,5926.32282411,6363.36
2018-09-10,6369.01,6390.2,6208.38,6290.32,4589.40066139,6290.32
2018-09-11,6290.49,6405.0,6162.06,6252.12,7339.78999839,6252.12
2018-09-12,6252.12,6316.98,6184.23,6265.0,4442.7285162,6265.0
2018-09-13,6265.0,6533.71,6255.63,6481.81,5462.45936695,6481.81
2018-09-14,6481.83,6587.0,6384.36,6481.98,5883.18557215,6481.98
2018-09-15,6481.99,6570.1,6453.55,6538.97,2542.38907511,6538.97
2018-09-16,6538.99,6559.0,6349.47,6475.0,1277.33900042,6475.0
2018-09-17,6475.0,6530.24,6222.0,6264.39,2778.34549202,6264.39
2018-09-18,6259.48,6390.0,6200.0,6356.99,4232.99270062,6356.99
2018-09-19,6356.99,6364.86,6228.0,6325.22,4422.47896623,6325.22
2018-09-20,6328.03,6510.0,6100.0,6414.93,7561.64934365,6414.93
2018-09-21,6414.93,6772.21,6333.63,6686.77,8828.74906439,6686.77
2018-09-22,6686.77,6826.28,6624.79,6677.09,5966.95172194,6677.09
2018-09-23,6673.02,6774.91,6633.01,6680.07,3936.10829778,6680.07
2018-09-24,6682.1,6723.18,6558.95,6597.77,3700.73057889,6597.77
2018-09-25,6597.78,6655.07,6352.99,6400.24,6790.68920296,6400.24
2018-09-26,6396.84,6540.0,6324.96,6522.75,5638.99455582,6522.75
2018-09-27,6522.75,6536.51,6429.23,6487.03,3976.78175159,6487.03
2018-09-28,6486.78,6792.28,6486.78,6653.53,8508.46546296,6653.53
2018-09-29,6653.54,6695.88,6454.0,6559.8,4579.55624015,6559.8
2018-09-30,6557.81,6628.06,6529.73,6568.46,2325.18802562,6568.46
2018-10-01,6570.46,6638.15,6477.57,6540.0,4666.04802437,6540.0
2018-10-02,6540.57,6608.26,6494.65,6528.26,3463.82153806,6528.26
2018-10-03,6526.75,6545.82,6396.34,6470.95,5195.48968481,6470.95
2018-10-04,6477.65,6604.89,6413.2,6552.3,4183.76740154,6552.3
2018-10-05,6550.06,6594.94,6510.0,6547.49,3231.56559432,6547.49
2018-10-06,6548.28,6641.35,6526.28,6550.4,2890.15764051,6550.4
2018-10-07,6547.44,6562.33,6493.92,6527.87,1924.04956273,6527.87
2018-10-08,6527.87,6656.63,6516.23,6622.75,4577.79420414,6622.75
2018-10-09,6622.75,6645.96,6553.13,6574.95,2152.5066562,6574.95
2018-10-10,6574.94,6604.0,6387.91,6494.69,5342.88090751,6494.69
2018-10-11,6492.65,6558.95,6055.28,6194.09,8652.68138485,6194.09
2018-10-12,6191.59,6243.79,6109.0,6221.34,4402.97857943,6221.34
2018-10-13,6221.53,6222.91,6168.83,6201.81,2061.43207597,6201.81
2018-10-14,6203.27,6349.47,6175.22,6239.06,2115.74289548,6239.06
2018-10-15,6236.63,6756.0,6143.08,6392.59,15226.6116648,6392.59
2018-10-16,6392.42,6493.77,6359.56,6437.01,5514.96182533,6437.01
2018-10-17,6439.0,6489.0,6386.4,6440.57,4046.29523164,6440.57
2018-10-18,6444.29,6490.0,6412.43,6444.55,2653.55933694,6444.55
2018-10-19,6442.01,6444.0,6350.0,6385.58,3446.15113891,6385.58
2018-10-20,6385.0,6424.16,6363.02,6397.15,1564.81270249,6397.15
2018-10-21,6393.24,6470.0,6387.0,6440.97,1335.97803116,6440.97
2018-10-22,6445.18,6445.95,6372.53,6394.84,2232.47979215,6394.84
2018-10-23,6394.84,6419.34,6354.26,6387.31,2456.43072158,6387.31
2018-10-24,6387.31,6473.0,6381.5,6419.0,3768.4786996,6419.0
2018-10-25,6414.89,6435.8,6361.73,6396.18,3162.39502114,6396.18
2018-10-26,6397.81,6450.3,6377.81,6394.96,3323.04568401,6394.96
2018-10-27,6393.83,6420.01,6381.25,6398.49,1373.02892187,6398.49
2018-10-28,6398.46,6420.0,6382.72,6396.78,674.61212872,6396.78
2018-10-29,6393.83,6420.0,6208.37,6281.2,4488.76792646,6281.2
2018-10-30,6279.0,6289.0,6227.8,6269.59,2793.80304667,6269.59
2018-10-31,6266.62,6350.0,6199.25,6330.57,4167.04162038,6330.57
2018-11-01,6330.53,6331.9,6288.01,6307.36,2971.02537303,6307.36
2018-11-02,6305.01,6381.25,6298.94,6357.0,3155.8581146,6357.0
2018-11-03,6357.0,6365.0,6312.48,6329.04,1298.73719929,6329.04
2018-11-04,6329.04,6450.0,6310.57,6434.84,1436.10861311,6434.84
2018-11-05,6430.89,6475.0,6386.21,6411.74,3118.47750333,6411.74
2018-11-06,6411.74,6457.89,6369.89,6427.73,3602.07565337,6427.73
